"","Date","AAPL_Bloomberg","CLZ5 COMB Comdty","EURUSDV1M","SPX Index","USD Index","USDCNYV1M BGN Curncy","USDJPYV1M BGN Curncy","VIX Index"
"956","12/29/11",57.8743,91.27,13.3925,1263.02,80.486,2.78,7.8375,22.65
"957","12/28/11",57.52,90.41,12.8575,1249.64,80.497,2.795,7.61,23.52
"958","12/27/11",58.0757,90.76,12.7575,1265.43,79.797,2.94,7.605,21.91
"959","12/23/11",57.6186,90,12.7125,1265.33,79.93,2.97,7.34,20.73
"960","12/22/11",56.9357,90.13,12.7025,1254,79.964,2.95,7.24,21.16
"961","12/21/11",56.635,90.53,12.7125,1243.72,80.022,2.89,7.095,21.43
"962","12/20/11",56.5643,89.15,12.625,1241.3,79.882,2.9725,7.025,23.22
"963","12/19/11",54.6014,87.21,12.7575,1205.35,80.25,3.0775,7.34,24.92
"964","12/16/11",54.4314,88.2,12.5675,1219.66,80.256,3.095,7.09,24.29
"965","12/15/11",54.1343,87.92,13.54,1215.75,80.321,3.1025,7.39,25.11
"966","12/14/11",54.3129,88.71,15.1125,1211.82,80.589,3.06,7.84,26.04
"967","12/13/11",55.5443,91.36,14.8525,1225.73,80.242,3.1225,7.88,25.41
"968","12/12/11",55.9771,90.82,14.61,1236.47,79.534,3.1,8.005,25.67
"969","12/9/11",56.2314,91.25,13.9775,1255.19,78.632,3.1075,8.21,26.38
"970","12/8/11",55.8086,92.04,14.48,1234.35,78.832,2.9325,8.2275,30.59
"971","12/7/11",55.5843,92.65,13.935,1261.01,78.485,3.085,7.75,28.67
"972","12/6/11",55.85,91.91,13.8375,1258.47,78.499,3.205,7.925,28.13
"973","12/5/11",56.1443,91.89,13.8675,1257.08,78.57,3.2125,8.25,27.84
"974","12/2/11",55.6714,92.01,14.1075,1244.28,78.625,3.21,8.28,27.52
"975","12/1/11",55.4186,91.27,14.2825,1244.58,78.328,3.35,8.735,27.41
"976","11/30/11",54.6,90.02,15.15,1246.96,78.384,3.3825,9.34,27.8
"977","11/29/11",53.3143,89.15,15.39,1195.19,79.007,3.4025,9.34,30.64
"978","11/28/11",53.7314,89.76,15.38,1192.55,79.263,3.485,9.385,32.13
"979","11/25/11",51.9386,89.61,15.65,1158.67,79.686,3.4875,9.22,34.47
"980","11/23/11",52.4271,90.98,16.155,1161.79,79.141,3.4625,9.01,33.98
"981","11/22/11",53.7871,92.06,15.2825,1188.04,78.266,3.4575,8.815,31.97
"982","11/21/11",52.7157,90.67,15.62,1192.98,78.3,3.4425,8.945,32.91
"983","11/18/11",53.5629,91.18,15.155,1215.65,78.064,3.3775,8.815,32
"984","11/17/11",53.9157,90.25,15.4825,1216.13,78.282,3.3725,9.1,34.51
"985","11/16/11",54.9671,92.57,15.8775,1236.91,78.016,3.3725,9.31,33.51
"986","11/15/11",55.5471,92.6,15.8725,1257.81,77.872,3.33,9.44,31.22
"987","11/14/11",54.18,92.18,15.5575,1251.78,77.569,3.2175,9.4025,31.13
"988","11/11/11",54.9457,91.49,15.115,1263.85,76.945,3.3575,9.35,30.04
"989","11/10/11",55.0314,91.77,16.0825,1239.69,77.743,3.365,9.29,32.81
"990","11/9/11",56.4686,90.35,16.29,1229.1,77.926,3.255,9.37,36.16
"991","11/8/11",58.0329,92.21,14.64,1275.92,76.586,3.3925,9.205,27.48
"992","11/7/11",57.1043,91.9,15.265,1261.12,76.962,3.5325,9.2,29.85
"993","11/4/11",57.1771,90.69,14.7675,1253.23,76.962,3.505,9.31,30.16
"994","11/3/11",57.5814,90.33,15.485,1261.15,76.672,3.535,9.59,30.5
"995","11/2/11",56.7729,89.2,15.56,1237.9,77.017,3.38,9.975,32.74
"996","11/1/11",56.6443,89.08,16.1475,1218.28,77.261,3.36,10.51,34.77
"997","10/31/11",57.8257,90.03,14.085,1253.3,76.166,3.0475,10.22,29.96
"998","10/28/11",57.85,90.55,13.1825,1285.09,75.067,3.0925,9.735,24.53
"999","10/27/11",57.8129,91.19,13.6025,1284.59,74.879,3.23,10.22,25.46
"1000","10/26/11",57.2286,87.95,15.18,1242,76.246,3.3825,10.835,29.86
"1001","10/25/11",56.8243,88.44,14.98,1229.05,76.122,3.3425,10.42,32.22
"1002","10/24/11",57.9671,88.88,15.35,1254.19,76.028,3.455,10.115,29.26
"1003","10/21/11",56.1243,89.39,15.6225,1238.25,76.395,3.53,9.98,31.32
"1004","10/20/11",56.4729,88.99,15.73,1215.39,76.974,3.43,9.21,34.78
"1005","10/19/11",56.9457,88.99,15.175,1209.88,77.114,3.41,9.245,34.44
"1006","10/18/11",60.32,91.52,15.03,1225.38,77.138,3.52,9.65,31.56
"1007","10/17/11",59.9986,90.2,14.83,1200.86,77.146,3.36,9.62,33.39
"1008","10/14/11",60.2857,90.27,14.2825,1224.58,76.623,3.99,9.41,28.24
"1009","10/13/11",58.3471,88.91,14.61,1203.66,76.996,3.7125,9.17,30.7
"1010","10/12/11",57.4557,89.58,14.61,1207.25,76.994,3.37,9.725,31.26
"1011","10/11/11",57.1843,89.75,15.09,1195.54,77.585,3.135,9.16,32.86
"1012","10/10/11",55.5443,88.62,14.9425,1194.89,77.494,2.925,9.45,33.02
"1013","10/7/11",52.8286,87.52,15.2775,1155.46,78.726,3.34,9.47,36.2
"1014","10/6/11",53.91,89.14,15.8775,1164.97,78.634,3.525,9.96,36.27
"1015","10/5/11",54.0357,86.96,16.66,1144.03,78.919,3.71,10.335,37.81
"1016","10/4/11",53.2143,84.12,17.17,1123.95,79.597,4.1325,10.835,40.82
"1017","10/3/11",53.5143,85.3,17.48,1099.23,79.431,4.21,10.97,45.45
"1018","9/30/11",54.4743,86.13,16.27,1131.42,78.553,4.205,10.78,42.96
"1019","9/29/11",55.7957,88.74,15.8825,1160.4,78.028,3.6775,10.935,38.84
"1020","9/28/11",56.7157,88.43,16.56,1151.06,77.852,3.18,11.15,41.08
"1021","9/27/11",57.0371,90.52,16.89,1175.38,77.506,3.495,11.46,37.71
"1022","9/26/11",57.5957,87.1,17.69,1162.95,78.363,3.9275,11.99,39.02
"1023","9/23/11",57.7571,86.79,17.615,1136.43,78.501,4.1175,12.05,41.25
"1024","9/22/11",57.4029,86.39,17.5475,1129.56,78.455,3.3375,12.06,41.35
"1025","9/21/11",58.8771,91.16,16.6075,1166.76,77.342,2.44,10.99,37.32
"1026","9/20/11",59.0643,91.7,15.875,1202.09,77.03,2.4725,10.705,32.86
"1027","9/19/11",58.8043,90.92,15.7425,1204.09,77.146,2.44,10.725,32.73
"1028","9/16/11",57.2143,92.73,14.77,1216.01,76.599,2.4425,10.14,30.98
"1029","9/15/11",56.1371,93.11,14.295,1209.11,76.241,2.485,10.705,31.97
"1030","9/14/11",55.6143,92.56,15.415,1188.68,76.833,2.6275,11.14,34.6
"1031","9/13/11",54.9457,92.66,15.95,1172.87,76.919,2.4125,11.16,36.91
"1032","9/12/11",54.2771,92.01,17.06,1162.27,77.578,2.3075,11.485,38.59
"1033","9/9/11",53.9257,92.01,16.325,1154.23,77.192,2.2125,10.955,38.52
"1034","9/8/11",54.8771,92.13,14.34,1185.9,76.246,2.15,10.47,34.32
"1035","9/7/11",54.8471,92.56,14.57,1198.62,75.467,1.975,10.73,33.38
"1036","9/6/11",54.2486,91.08,15.83,1165.24,75.952,1.8325,10.755,37
"1037","9/2/11",53.4357,91.51,12.4375,1173.97,74.756,1.7875,9.99,33.92
"1038","9/1/11",54.4329,92.91,12.0875,1204.42,74.479,1.8025,10.565,31.82
"1039","8/31/11",54.9757,92.98,11.985,1218.89,74.117,1.895,10.61,31.62
"1040","8/30/11",55.7129,94.16,12.3325,1212.92,73.946,2.005,10.655,32.89
"1041","8/29/11",55.71,93.63,12.53,1210.08,73.721,2.0175,10.725,32.28
"1042","8/26/11",54.7971,93.64,12.855,1176.8,73.814,2.0275,11.09,35.59
"1043","8/25/11",53.3886,93.8,13.085,1159.27,74.279,2.025,11.37,39.76
"1044","8/24/11",53.74,93.45,13.1675,1177.6,74.012,2.02,11.025,35.9
"1045","8/23/11",53.3714,92.43,13.155,1162.35,73.894,2.0275,11.29,36.27
"1046","8/22/11",50.92,91.57,13.58,1123.82,74.074,2.23,11.5825,42.44
"1047","8/19/11",50.8614,90.69,13.64,1123.53,74.009,2.2375,11.76,43.05
"1048","8/18/11",52.2929,89.39,13.795,1140.65,74.244,2.21,11.155,42.67
"1049","8/17/11",54.3486,93.69,12.9675,1193.89,73.674,2.2675,10.885,31.58
"1050","8/16/11",54.3543,92.97,12.9175,1192.76,74.01,2.3,10.84,32.85
"1051","8/15/11",54.7729,94.12,12.9525,1204.49,73.836,2.3675,11.225,31.87
"1052","8/12/11",53.8557,92.68,13.62,1178.81,74.607,2.5125,12.585,36.36
"1053","8/11/11",53.3857,93.52,14.885,1172.64,74.677,2.8175,13.475,39
"1054","8/10/11",51.9557,91.58,14.8275,1120.76,74.636,2.22,13.815,42.99
"1055","8/9/11",53.43,90.56,15.11,1172.53,74.605,2.2975,13.92,35.06
"1056","8/8/11",50.4586,92.34,14.765,1119.46,74.791,2.12,11.96,48
"1057","8/5/11",53.3743,95.94,13.655,1199.38,74.598,2.0225,10.86,32
"1058","8/4/11",53.91,93.99,14.0475,1200.07,75.124,1.8225,10.88,31.66
"1059","8/3/11",56.0814,97.77,13.025,1260.34,74.044,1.84,10.8,23.38
"1060","8/2/11",55.5586,100.06,13.2975,1254.05,74.513,1.81,10.89,24.79
"1061","8/1/11",56.6786,101.32,13.0475,1286.94,74.262,1.9075,10.97,23.66
"1062","7/29/11",55.7829,101.5,12.5625,1292.28,73.897,1.91,11.15,25.25
"1063","7/28/11",55.9743,102.43,12.175,1300.67,74.222,1.8725,10.205,23.74
"1064","7/27/11",56.0843,102.32,11.9375,1304.89,74.087,1.905,10.095,22.98
"1065","7/26/11",57.63,103.44,11.635,1331.94,73.474,1.93,9.85,20.23
"1066","7/25/11",56.9286,103.42,11.62,1337.43,74.064,1.845,9.595,19.35
"1067","7/22/11",56.1857,103.55,11.7025,1345.02,74.201,1.8525,9.2125,17.52
"1068","7/21/11",55.3271,103.7,12.3425,1343.8,74.015,1.94,9.44,17.56
"1069","7/20/11",55.2714,102.95,13.3825,1325.84,74.792,1.935,9.215,19.09
"1070","7/19/11",53.8357,102.46,13.66,1326.73,75.221,1.9675,9.175,19.21
"1071","7/18/11",53.4,101.88,13.835,1305.44,75.483,1.9825,9.85,20.95
"1072","7/15/11",52.1314,103,13.195,1316.14,75.126,2.0325,9.755,19.53
"1073","7/14/11",51.11,101.92,13.1175,1308.87,75.253,2.0575,9.9125,20.8
"1074","7/13/11",51.1457,102.59,13.1175,1317.72,75.208,2.05,9.86,19.91
"1075","7/12/11",50.5357,101.73,13.87,1313.64,75.809,2.145,9.565,19.87
"1076","7/11/11",50.5714,101.12,13.5275,1319.49,75.989,1.8975,8.3975,18.39
"1077","7/8/11",51.3871,101.49,11.6575,1343.8,75.179,1.895,8.0975,15.95
"1078","7/7/11",51.0286,102.26,11.32,1353.22,74.957,1.8825,8.255,15.95
"1079","7/6/11",50.2514,100.86,11.9625,1339.22,75.122,1.935,8.285,16.34
"1080","7/5/11",49.9186,101.14,11.6325,1337.88,74.691,1.93,8.285,16.06
"1081","7/1/11",49.0371,100.45,11.48,1339.67,74.349,1.905,8.375,15.87
"1082","6/30/11",47.9529,100.23,11.885,1320.64,74.303,1.8875,8.665,16.52
"1083","6/29/11",47.72,99.6,12.65,1307.41,74.691,1.8925,8.7375,17.27
"1084","6/28/11",47.8943,99.69,13.095,1296.67,75.063,1.9025,8.7125,19.17
"1085","6/27/11",47.4343,99.18,13.5725,1280.1,75.392,1.93,8.92,20.56
"1086","6/24/11",46.6214,99.8,13.1075,1268.45,75.665,2.01,8.655,21.1
"1087","6/23/11",47.3186,98.53,12.885,1283.5,75.447,1.995,8.725,19.29
"1088","6/22/11",46.0871,99.43,12.28,1287.14,74.783,2.0175,9.0675,18.52
"1089","6/21/11",46.4714,97.7,12.71,1295.52,74.541,2.0225,9.405,18.86
"1090","6/20/11",45.0457,97.51,13.005,1278.36,75.029,2.055,9.4,19.99
"1091","6/17/11",45.7514,96.75,12.8,1271.5,74.988,2.0725,9.57,21.85
"1092","6/16/11",46.4514,96.77,13.41,1267.64,75.752,1.9425,9.7425,22.73
"1093","6/15/11",46.6786,96.47,13.46,1265.42,75.601,1.97,9.4475,21.32
"1094","6/14/11",47.4914,100.44,11.8175,1287.87,74.332,1.9125,9.1325,18.26
"1095","6/13/11",46.6571,99.76,11.9825,1271.83,74.512,1.9375,9.26,19.61
"1096","6/10/11",46.5571,100.3,11.6575,1270.98,74.795,1.975,9.275,18.86
"1097","6/9/11",47.3557,101.08,11.3175,1289,74.192,1.85,9.615,17.77
"1098","6/8/11",47.4629,102.57,11.6275,1279.56,73.93,1.89,9.92,18.79
"1099","6/7/11",47.4343,101.64,10.9575,1284.94,73.521,1.98,9.605,18.07
"1100","6/6/11",48.2914,99.98,11.1275,1286.17,73.952,2.04,9.86,18.49
"1101","6/3/11",49.0629,100.75,11.1375,1300.16,73.783,2.025,9.675,17.95
"1102","6/2/11",49.4431,100.45,11.52,1312.94,74.333,2.005,9.9,18.09
"1103","6/1/11",49.3586,99.56,11.95,1314.55,74.677,2.03,10.08,18.3
"1104","5/31/11",49.69,101.31,12.3,1345.2,74.638,2.0225,10.145,15.45
"1105","5/27/11",48.2014,100.44,12.7025,1331.1,74.954,2.04,10.105,15.98
"1106","5/26/11",47.8571,100.06,12.6325,1325.69,75.549,2.045,10.11,16.09
"1107","5/25/11",48.1114,100.35,12.875,1320.47,75.932,2.035,10.2675,17.07
"1108","5/24/11",47.4557,98.69,12.3675,1316.28,75.882,2.04,10.2625,17.82
"1109","5/23/11",47.7714,97,12.8,1317.37,76.104,2.07,10.405,18.27
"1110","5/20/11",47.8886,97.96,11.8975,1333.27,75.435,2.04,10.1,17.43
"1111","5/19/11",48.6471,95.8,11.8175,1343.6,75.123,2.02,10.2675,15.52
"1112","5/18/11",48.5529,96.14,12.145,1340.68,75.475,2.035,10.15,16.23
"1113","5/17/11",48.02,94.31,12.5475,1328.98,75.399,2.0325,10.185,17.55
"1114","5/16/11",47.6143,94.15,12.635,1329.47,75.47,2.055,10.15,18.24
"1115","5/13/11",48.6429,95.35,12.765,1337.77,75.757,2.04,10.27,17.07
"1116","5/12/11",49.51,95.16,12.315,1348.65,75.24,2.09,10.225,16.03
"1117","5/11/11",49.6043,94.27,12.425,1342.08,75.327,2.1175,10.06,16.95
"1118","5/10/11",49.9214,97.74,12.1475,1357.16,74.611,2.17,10.285,15.91
"1119","5/9/11",49.6571,96.95,12.7525,1346.29,74.737,2.18,10.425,17.16
"1120","5/6/11",49.5229,92.88,12.68,1340.2,74.841,2.32,10.75,18.4
"1121","5/5/11",49.5357,95.22,11.845,1335.1,74.194,2.385,11.2225,18.2
"1122","5/4/11",49.9386,103.09,11.1425,1347.32,73.031,2.415,10.6525,17.08
"1123","5/3/11",49.7429,103.96,11.165,1356.62,73.14,2.5625,10.6325,16.7
"1124","5/2/11",49.4686,105.86,10.82,1361.22,72.951,2.675,10.4025,15.99
"1125","4/29/11",50.0186,106.13,10.4825,1363.61,72.933,2.685,10.1075,14.75
"1126","4/28/11",49.5357,105.14,10.5825,1360.48,73.121,2.71,10.2975,14.62
"1127","4/27/11",50.0214,105.59,10.7675,1355.66,73.519,2.665,10.4275,15.35
"1128","4/26/11",50.06,105.21,10.9775,1347.24,73.837,2.655,10.77,15.62
"1129","4/25/11",50.4299,104.2,11.1425,1335.25,73.986,2.635,11.09,15.77
"1130","4/21/11",50.0994,103.86,10.67,1337.38,74.109,2.5425,10.9125,14.69
"1131","4/20/11",48.9157,102.66,9.94,1330.36,74.368,2.26,10.6825,15.07
"1132","4/19/11",48.2657,101.17,10.155,1312.62,75.029,2.195,10.795,15.83
"1133","4/18/11",47.4071,100.58,10.3875,1305.14,75.504,2.22,10.985,16.96
"1134","4/15/11",46.78,102.35,9.5,1319.68,74.832,2.26,10.6325,15.32
"1135","4/14/11",47.4886,100.81,9.545,1314.52,74.685,2.2375,10.9775,16.27
"1136","4/13/11",48.0186,101.67,9.605,1314.41,74.98,2.335,10.875,16.92
"1137","4/12/11",47.4857,100.79,9.5375,1314.16,74.853,2.375,11.295,17.09
"1138","4/11/11",47.2571,102.48,9.455,1324.46,75.056,2.425,10.59,16.59
"1139","4/8/11",47.8657,104.06,9.36,1328.17,75.066,2.505,10.52,17.87
"1140","4/7/11",48.2971,101.49,9.245,1333.51,75.585,2.0375,10.685,17.11
"1141","4/6/11",48.2914,101.54,9.5125,1335.54,75.514,2.01,10.39,16.9
"1142","4/5/11",48.4129,102.16,9.1925,1332.63,75.882,2.0125,9.8775,17.25
"1143","4/4/11",48.7414,102.2,9.1275,1332.87,75.912,2.0125,10.2,17.5
"1144","4/1/11",49.2229,101.39,9.235,1332.41,75.833,2.0325,10.495,17.4
"1145","3/31/11",49.7868,101.38,9.44,1325.83,75.857,1.9625,10.54,17.74
"1146","3/30/11",49.8043,100.33,9.92,1328.26,76.118,1.88,10.945,17.71
"1147","3/29/11",50.1371,100.56,9.8575,1319.44,76.249,1.885,10.83,18.16
"1148","3/28/11",50.0629,99.88,10.0175,1310.19,76.128,1.865,10.15,19.44
"1149","3/25/11",50.22,101.1,10.11,1313.8,76.217,1.875,9.645,17.91
"1150","3/24/11",49.2814,101.06,9.885,1309.66,75.656,1.895,9.9875,18
"1151","3/23/11",48.4557,100.74,10.365,1297.54,75.794,1.99,10.5075,19.17
"1152","3/22/11",48.7429,100.99,9.95,1293.77,75.434,2.015,11.04,20.21
"1153","3/21/11",48.4714,99.69,10.095,1298.38,75.401,2.005,11.98,20.61
"1154","3/18/11",47.2386,98.53,10.3125,1279.2,75.718,2.0325,13.33,24.44
"1155","3/17/11",47.8057,99.56,11.095,1273.72,76.041,1.9675,16.9175,26.37
"1156","3/16/11",47.1443,97.12,11.11,1256.88,76.681,1.9975,14.18,29.4
"1157","3/15/11",49.3471,96.76,10.69,1281.87,76.328,1.99,14.075,24.32
"1158","3/14/11",50.5086,100.56,10.2,1296.39,76.349,1.9875,11.075,21.13
"1159","3/11/11",50.2843,100.67,10.33,1304.28,76.776,1.9875,9.745,20.08
"1160","3/10/11",49.5243,101.73,10.245,1295.11,77.276,1.97,8.4975,21.88
"1161","3/9/11",50.3529,103.47,10.02,1320.02,76.721,1.975,8.49,20.22
"1162","3/8/11",50.8229,102.27,10.095,1321.82,76.798,2,8.76,19.82
"1163","3/7/11",50.7657,102.44,9.915,1310.13,76.496,2.0375,8.89,20.66
"1164","3/4/11",51.4286,102.27,9.965,1321.15,76.4,2.0525,9.22,19.06
"1165","3/3/11",51.3657,102.57,10.505,1330.97,76.483,2.0575,9.3575,18.6
"1166","3/2/11",50.3029,101.87,10.71,1308.44,76.671,2.8525,9.31,20.7
"1167","3/1/11",49.9014,101.09,10.605,1306.33,77.049,2.15,9.1575,21.01
"1168","2/28/11",50.4586,100.24,10.69,1327.22,76.889,2.0825,9.475,18.35
"1169","2/25/11",49.7371,100.24,10.725,1319.88,77.275,2.0875,9.655,19.22
"1170","2/24/11",48.9829,98.93,11.06,1306.1,77.057,2.0725,10.165,21.32
"1171","2/23/11",48.9457,99.07,10.845,1307.4,77.409,2.1,9.2775,22.13
"1172","2/22/11",48.3729,100.01,10.905,1315.44,77.768,2.11,9.305,20.8
"1173","2/18/11",50.08,100.7,10.375,1343.01,77.664,2.035,8.905,16.43
"1174","2/17/11",51.1857,100.09,10.705,1340.43,77.995,2.0975,9.03,16.59
"1175","2/16/11",51.8757,100.28,10.69,1336.32,78.223,2.07,9.22,16.72
"1176","2/15/11",51.4143,99.87,10.925,1328.01,78.573,2.095,9.295,16.37
"1177","2/14/11",51.3114,101.28,11.05,1332.32,78.614,2.1,9.325,15.95
"1178","2/11/11",50.9786,99.77,10.955,1329.15,78.46,2.455,9.58,15.69
"1179","2/10/11",50.6486,100.2,11.05,1321.87,78.25,2.4725,9.595,16.09
"1180","2/9/11",51.1657,101.01,10.8,1320.88,77.641,2.56,9.415,15.87
"1181","2/8/11",50.7429,100.32,10.91,1324.57,77.999,2.315,9.3425,15.81
"1182","2/7/11",50.2686,99.02,11.3575,1319.05,78.029,2.245,9.48,16.28
"1183","2/4/11",49.5,99.28,11.51,1310.87,78.044,2.1675,9.8275,15.93
"1184","2/3/11",49.0629,100.3,11.8,1307.1,77.748,2.1675,10.06,16.69
"1185","2/2/11",49.1886,99.52,11.575,1304.03,77.158,2.2,10.1,17.3
"1186","2/1/11",49.29,98.72,11.505,1307.59,77.067,2.1725,9.97,17.63
"1187","1/31/11",48.4743,98.38,11.875,1286.12,77.735,2.22,9.81,19.53
"1188","1/28/11",48.0143,97.16,11.7,1276.34,78.133,2.26,9.74,20.04
"1189","1/27/11",49.03,95.95,11.385,1299.54,77.727,2.4025,9.4525,16.15
"1190","1/26/11",49.1214,96.18,11.295,1296.63,77.898,2.65,9.69,16.64
"1191","1/25/11",48.7714,94.29,11.81,1291.18,78.002,2.71,9.85,17.59
"1192","1/24/11",48.2071,95.12,11.945,1290.84,78.05,2.86,9.8875,17.65
"1193","1/21/11",46.6743,95.76,11.86,1283.35,78.213,2.875,9.9175,18.47
"1194","1/20/11",47.5257,94.79,12.56,1280.26,78.823,2.95,10.085,17.99
"1195","1/19/11",48.4057,95.1,12.685,1281.92,78.64,3.13,10.3275,17.31
"1196","1/18/11",48.6643,95.33,12.74,1295.02,78.962,3.32,10.1425,15.87
"1197","1/14/11",49.7829,95.13,12.715,1293.24,79.162,3.335,9.8,15.46
"1198","1/13/11",49.3829,94.6,12.62,1283.76,79.191,3.375,9.93,16.39
"1199","1/12/11",49.2029,94.83,12.56,1285.96,80.031,3.4,10.1525,16.24
"1200","1/11/11",48.8057,94.72,12.73,1274.48,80.846,3.505,10.345,16.89
"1201","1/10/11",48.9221,93.28,13.07,1269.75,80.881,3.5,10.415,17.54
"1202","1/7/11",48.0171,91.66,13.09,1271.5,81.012,3.41,10.435,17.14
"1203","1/6/11",47.6757,93.23,13.56,1273.85,80.791,3.59,10.6275,17.4
"1204","1/5/11",47.7143,93.51,13.1825,1276.56,80.258,3.59,10.4625,17.02
"1205","1/4/11",47.3271,91.72,13.18,1270.2,79.444,3.725,10.4,17.38
"1206","1/3/11",47.0814,92.53,13.745,1271.87,79.127,3.93,10.74,17.61
"1207","12/31/10",46.08,92.82,13.42,1257.64,79.028,3.965,10.5025,17.75
"1208","12/30/10",46.2371,91.54,13.285,1257.88,79.521,3.98,10.4525,17.52
"1209","12/29/10",46.47,92.13,13.275,1259.78,79.796,4.02,10.3925,17.28
"1210","12/28/10",46.4957,92.16,13.24,1258.51,80.365,3.93,10.245,17.52
"1211","12/27/10",46.3829,91.73,13.13,1257.54,80.366,3.86,9.7475,17.67
"1212","12/23/10",46.2286,92.08,12.845,1256.77,80.522,3.84,9.5775,16.47
"1213","12/22/10",46.4514,91.43,12.94,1258.84,80.727,3.8,9.4775,15.45
"1214","12/21/10",46.315,91.12,12.96,1254.6,80.718,3.82,9.42,16.49
"1215","12/20/10",46.03,91.12,13.3,1247.08,80.628,3.77,9.5325,16.41
"1216","12/17/10",45.8014,90.21,13.08,1243.91,80.373,3.74,9.585,16.11
"1217","12/16/10",45.8929,90.24,12.995,1242.87,80.181,3.745,9.98,17.39
"1218","12/15/10",45.7657,90.42,12.5825,1235.23,80.261,3.785,9.94,17.94
"1219","12/14/10",45.7557,89.72,12.005,1241.59,79.367,3.76,10.27,17.61
"1220","12/13/10",45.9529,88.99,12.005,1240.46,79.284,3.855,10.355,17.55
"1221","12/10/10",45.7943,88.77,11.975,1240.4,80.07,3.87,10.06,17.61
"1222","12/9/10",45.6796,89.27,12.415,1233,80.069,3.92,10.3425,17.25
"1223","12/8/10",45.8586,89.43,12.725,1228.28,79.997,3.935,10.3625,17.74
"1224","12/7/10",45.4586,88.57,12.535,1223.75,79.857,3.98,9.945,17.99
"1225","12/6/10",45.7357,86.67,12.87,1223.12,79.571,3.96,10.005,18.02
"1226","12/3/10",45.3486,87.91,12.12,1224.71,79.377,3.975,9.8875,18.01
"1227","12/2/10",45.45,89.84,13.145,1221.53,80.303,4.11,9.665,19.39
"1228","12/1/10",45.2,89.97,14.31,1206.07,80.713,4.135,10.08,21.36
"1229","11/30/10",44.45,88.18,15.265,1180.55,81.195,4.285,10.38,23.54
"1230","11/29/10",45.2671,90.01,14.96,1187.76,80.835,4.295,10.3825,21.53
"1231","11/26/10",45.1086,88.41,14.035,1189.4,80.357,4.2575,10.32,22.22
"1232","11/24/10",44.9707,88.65,13.875,1198.35,79.867,4.08,10.4325,19.56
"1233","11/23/10",44.1043,86.39,14.065,1180.73,79.681,4.15,10.43,20.63
"1234","11/22/10",44.7657,86.74,13.06,1197.84,78.682,3.8475,10.08,18.37
"1235","11/19/10",43.8186,86.83,12.795,1199.73,78.504,4.2825,10.14,18.04
"1236","11/18/10",44.0614,87.81,12.845,1196.69,78.617,4.54,10.195,18.75
"1237","11/17/10",42.9286,86.67,13.685,1178.59,79.084,4.5975,11.08,21.76
"1238","11/16/10",43.0843,88.14,14.18,1178.34,79.21,4.625,11.5525,22.58
"1239","11/15/10",43.8621,89.94,14.0325,1197.75,78.518,4.8,11.715,20.2
"1240","11/12/10",44.0043,90.38,13.805,1199.21,78.082,4.78,10.93,20.61
"1241","11/11/10",45.2364,92.44,13.83,1213.54,78.217,4.58,10.565,18.64
"1242","11/10/10",45.4329,92.31,14.005,1218.71,77.634,4.615,10.8125,18.47
"1243","11/9/10",45.1543,92.29,14.02,1213.4,77.443,4.62,10.275,19.08
"1244","11/8/10",45.5171,92.47,13.815,1223.25,77.027,4.67,10.335,18.29
"1245","11/5/10",45.3043,91.6,13.205,1225.85,76.548,4.6625,10.405,18.26
"1246","11/4/10",45.4671,91.59,12.615,1221.06,75.882,4.7275,10.72,18.52
"1247","11/3/10",44.6857,90.74,13.08,1197.96,76.481,4.68,11.2975,19.56
"1248","11/2/10",44.1943,90.35,14.045,1193.57,76.722,4.66,11.98,21.57
"1249","11/1/10",43.4543,89.71,14.375,1184.38,77.296,4.635,12.255,21.83
"1250","10/29/10",42.9971,88.61,13.8625,1183.26,77.266,4.67,11.645,21.2
"1251","10/28/10",43.6057,89.47,13.54,1183.78,77.308,4.555,11.43,20.88
"1252","10/27/10",43.9757,89.68,13.93,1182.45,78.149,4.57,11.695,20.71
"1253","10/26/10",44.0071,89.55,13.6325,1185.64,77.708,4.295,11.56,20.22
"1254","10/25/10",44.12,89.63,13.5875,1185.62,77.103,4.3,11.725,19.85
"1255","10/22/10",43.9243,89.14,13.4775,1183.08,77.472,4.48,11.395,18.78
"1256","10/21/10",44.2171,87.79,13.6325,1180.26,77.418,4.505,11.545,19.27
"1257","10/20/10",44.3614,89.12,13.8175,1178.17,77.171,4.4675,11.625,19.79
"1258","10/19/10",44.2129,88.69,13.9875,1165.9,78.184,4.475,11.725,20.63
"1259","10/18/10",45.4286,91.6,13.5925,1184.71,76.934,4.425,12.0075,19.09
"1260","10/15/10",44.9629,89.78,13.15,1176.19,77.041,4.315,11.9125,19.03
"1261","10/14/10",43.1871,90.93,13.4925,1173.81,76.647,4.215,12.14,19.88
"1262","10/13/10",42.8771,91.3,13.0575,1178.1,77.071,4.165,11.88,19.07
"1263","10/12/10",42.6486,90.95,13.3625,1169.77,77.363,4.245,12.255,18.93
"1264","10/11/10",42.1943,91.07,13.42,1165.32,77.442,4.3,12.405,18.96
"1265","10/8/10",42.01,91.16,13.55,1165.15,77.325,4.595,12.39,20.71
"1266","10/7/10",41.3171,90.19,14.16,1158.06,77.387,5.13,12.345,21.56
"1267","10/6/10",41.3129,91.54,13.5425,1159.97,77.386,4.63,11.5825,21.49
